ZCTA5,STATE,STUSAB,STATE_NAME
90266,6,CA,California
90270,6,CA,California
90272,6,CA,California
90274,6,CA,California
90275,6,CA,California
90277,6,CA,California
90278,6,CA,California
90280,6,CA,California
90290,6,CA,California
90291,6,CA,California
90292,6,CA,California
90293,6,CA,California
90301,6,CA,California
90302,6,CA,California
90303,6,CA,California
90304,6,CA,California
90305,6,CA,California
90401,6,CA,California
90402,6,CA,California
90403,6,CA,California
90404,6,CA,California
90405,6,CA,California
90501,6,CA,California
90502,6,CA,California
90503,6,CA,California
90504,6,CA,California
90505,6,CA,California
90506,6,CA,California
90601,6,CA,California
90602,6,CA,California
90603,6,CA,California
90604,6,CA,California
90605,6,CA,California
90606,6,CA,California
90620,6,CA,California
90621,6,CA,California
90623,6,CA,California
90630,6,CA,California
90631,6,CA,California
90638,6,CA,California
90640,6,CA,California
90650,6,CA,California
90660,6,CA,California
90670,6,CA,California
90680,6,CA,California
90701,6,CA,California
90703,6,CA,California
90704,6,CA,California
90706,6,CA,California
90710,6,CA,California
90712,6,CA,California
90713,6,CA,California
90715,6,CA,California
90716,6,CA,California
90717,6,CA,California
90720,6,CA,California
90723,6,CA,California
90731,6,CA,California
90732,6,CA,California
90740,6,CA,California
90742,6,CA,California
90743,6,CA,California
90744,6,CA,California
90745,6,CA,California
90746,6,CA,California
90747,6,CA,California
90755,6,CA,California
90802,6,CA,California
90803,6,CA,California
90804,6,CA,California
90805,6,CA,California
90806,6,CA,California
90807,6,CA,California
90808,6,CA,California
90810,6,CA,California
90813,6,CA,California
90814,6,CA,California
90815,6,CA,California
90822,6,CA,California
90831,6,CA,California
91001,6,CA,California
91006,6,CA,California
91007,6,CA,California
91008,6,CA,California
91010,6,CA,California
91011,6,CA,California
91016,6,CA,California
91020,6,CA,California
91024,6,CA,California
91030,6,CA,California
91040,6,CA,California
91042,6,CA,California
91046,6,CA,California
91101,6,CA,California
91103,6,CA,California
91104,6,CA,California
91105,6,CA,California
91106,6,CA,California
91107,6,CA,California
91108,6,CA,California
91201,6,CA,California
91202,6,CA,California
91203,6,CA,California
91204,6,CA,California
91205,6,CA,California
91206,6,CA,California
91207,6,CA,California
91208,6,CA,California
91210,6,CA,California
91214,6,CA,California
91301,6,CA,California
91302,6,CA,California
91303,6,CA,California
91304,6,CA,California
91306,6,CA,California
91307,6,CA,California
91311,6,CA,California
91316,6,CA,California
91320,6,CA,California
91321,6,CA,California
91324,6,CA,California
91325,6,CA,California
91326,6,CA,California
91330,6,CA,California
91331,6,CA,California
91335,6,CA,California
91340,6,CA,California
91342,6,CA,California
91343,6,CA,California
91344,6,CA,California
91345,6,CA,California
91350,6,CA,California
91351,6,CA,California
91352,6,CA,California
91354,6,CA,California
91355,6,CA,California
91356,6,CA,California
91360,6,CA,California
91361,6,CA,California
91362,6,CA,California
91364,6,CA,California
91367,6,CA,California
91371,6,CA,California
91377,6,CA,California
91381,6,CA,California
91384,6,CA,California
91387,6,CA,California
91390,6,CA,California
91401,6,CA,California
91402,6,CA,California
91403,6,CA,California
91405,6,CA,California
91406,6,CA,California
91411,6,CA,California
91423,6,CA,California
91436,6,CA,California
91501,6,CA,California
91502,6,CA,California
91504,6,CA,California
91505,6,CA,California
91506,6,CA,California
91601,6,CA,California
91602,6,CA,California
91604,6,CA,California
91605,6,CA,California
91606,6,CA,California
91607,6,CA,California
91608,6,CA,California
91701,6,CA,California
91702,6,CA,California
91706,6,CA,California
91708,6,CA,California
91709,6,CA,California
91710,6,CA,California
91711,6,CA,California
91722,6,CA,California
91723,6,CA,California
91724,6,CA,California
91730,6,CA,California
91731,6,CA,California
91732,6,CA,California
91733,6,CA,California
91737,6,CA,California
91739,6,CA,California
91740,6,CA,California
91741,6,CA,California
91744,6,CA,California
91745,6,CA,California
91746,6,CA,California
91748,6,CA,California
91750,6,CA,California
91752,6,CA,California
91754,6,CA,California
91755,6,CA,California
91759,6,CA,California
91761,6,CA,California
91762,6,CA,California
91763,6,CA,California
91764,6,CA,California
91765,6,CA,California
91766,6,CA,California
91767,6,CA,California
91768,6,CA,California
91770,6,CA,California
91773,6,CA,California
91775,6,CA,California
91776,6,CA,California
91780,6,CA,California
91784,6,CA,California
91786,6,CA,California
91789,6,CA,California
91790,6,CA,California
91791,6,CA,California
91792,6,CA,California
91801,6,CA,California
91803,6,CA,California
91901,6,CA,California
91902,6,CA,California
91905,6,CA,California
91906,6,CA,California
91910,6,CA,California
91911,6,CA,California
91913,6,CA,California
91914,6,CA,California
91915,6,CA,California
91916,6,CA,California
91917,6,CA,California
91931,6,CA,California
91932,6,CA,California
91934,6,CA,California
91935,6,CA,California
91941,6,CA,California
91942,6,CA,California
91945,6,CA,California
91948,6,CA,California
91950,6,CA,California
91962,6,CA,California
91963,6,CA,California
91977,6,CA,California
91978,6,CA,California
91980,6,CA,California
92003,6,CA,California
92004,6,CA,California
92007,6,CA,California
92008,6,CA,California
92009,6,CA,California
92010,6,CA,California
92011,6,CA,California
92014,6,CA,California
92019,6,CA,California
92020,6,CA,California
92021,6,CA,California
92024,6,CA,California
92025,6,CA,California
92026,6,CA,California
92027,6,CA,California
92028,6,CA,California
92029,6,CA,California
92036,6,CA,California
92037,6,CA,California
92040,6,CA,California
92054,6,CA,California
92055,6,CA,California
92056,6,CA,California
92057,6,CA,California
92058,6,CA,California
92059,6,CA,California
92060,6,CA,California
92061,6,CA,California
92064,6,CA,California
92065,6,CA,California
92066,6,CA,California
92067,6,CA,California
92069,6,CA,California
92070,6,CA,California
92071,6,CA,California
92075,6,CA,California
92078,6,CA,California
92081,6,CA,California
92082,6,CA,California
92083,6,CA,California
92084,6,CA,California
92086,6,CA,California
92091,6,CA,California
92101,6,CA,California
92102,6,CA,California
92103,6,CA,California
92104,6,CA,California
92105,6,CA,California
92106,6,CA,California
92107,6,CA,California
92108,6,CA,California
92109,6,CA,California
92110,6,CA,California
92111,6,CA,California
92113,6,CA,California
92114,6,CA,California
92115,6,CA,California
92116,6,CA,California
92117,6,CA,California
92118,6,CA,California
92119,6,CA,California
92120,6,CA,California
92121,6,CA,California
92122,6,CA,California
92123,6,CA,California
92124,6,CA,California
92126,6,CA,California
92127,6,CA,California
92128,6,CA,California
92129,6,CA,California
92130,6,CA,California
92131,6,CA,California
92132,6,CA,California
92134,6,CA,California
92135,6,CA,California
92139,6,CA,California
92140,6,CA,California
92145,6,CA,California
92147,6,CA,California
92154,6,CA,California
92155,6,CA,California
92173,6,CA,California
92201,6,CA,California
92203,6,CA,California
92210,6,CA,California
92211,6,CA,California
92220,6,CA,California
92222,6,CA,California
92223,6,CA,California
92225,6,CA,California
92227,6,CA,California
92230,6,CA,California
92231,6,CA,California
92233,6,CA,California
92234,6,CA,California
92236,6,CA,California
92239,6,CA,California
92240,6,CA,California
92241,6,CA,California
92242,6,CA,California
92243,6,CA,California
92249,6,CA,California
92250,6,CA,California
92251,6,CA,California
92252,6,CA,California
92253,6,CA,California
92254,6,CA,California
92256,6,CA,California
92257,6,CA,California
92258,6,CA,California
92259,6,CA,California
92260,6,CA,California
92262,6,CA,California
92264,6,CA,California
92266,6,CA,California
92267,6,CA,California
92268,6,CA,California
92270,6,CA,California
92273,6,CA,California
92274,6,CA,California
92275,6,CA,California
92276,6,CA,California
92277,6,CA,California
92278,6,CA,California
92280,6,CA,California
92281,6,CA,California
92282,6,CA,California
92283,6,CA,California
92284,6,CA,California
92285,6,CA,California
92301,6,CA,California
92304,6,CA,California
92305,6,CA,California
92307,6,CA,California
92308,6,CA,California
92309,6,CA,California
92310,6,CA,California
92311,6,CA,California
92313,6,CA,California
92314,6,CA,California
92315,6,CA,California
92316,6,CA,California
92320,6,CA,California
92321,6,CA,California
92322,6,CA,California
92324,6,CA,California
92325,6,CA,California
92327,6,CA,California
92328,6,CA,California
92332,6,CA,California
92333,6,CA,California
92335,6,CA,California
92336,6,CA,California
92337,6,CA,California
92338,6,CA,California
92339,6,CA,California
92341,6,CA,California
92342,6,CA,California
92344,6,CA,California
92345,6,CA,California
92346,6,CA,California
92347,6,CA,California
92352,6,CA,California
92354,6,CA,California
92356,6,CA,California
92358,6,CA,California
92359,6,CA,California
92363,6,CA,California
92364,6,CA,California
92365,6,CA,California
92368,6,CA,California
92371,6,CA,California
92372,6,CA,California
92373,6,CA,California
92374,6,CA,California
92376,6,CA,California
92377,6,CA,California
92378,6,CA,California
92382,6,CA,California
92384,6,CA,California
92385,6,CA,California
92386,6,CA,California
92389,6,CA,California
92391,6,CA,California
92392,6,CA,California
92394,6,CA,California
92395,6,CA,California
92397,6,CA,California
92398,6,CA,California
92399,6,CA,California
92401,6,CA,California
92404,6,CA,California
92405,6,CA,California
92407,6,CA,California
92408,6,CA,California
92410,6,CA,California
92411,6,CA,California
92501,6,CA,California
92503,6,CA,California
92504,6,CA,California
92505,6,CA,California
92506,6,CA,California
92507,6,CA,California
92508,6,CA,California
92509,6,CA,California
92518,6,CA,California
92530,6,CA,California
92532,6,CA,California
92536,6,CA,California
92539,6,CA,California
92543,6,CA,California
92544,6,CA,California
92545,6,CA,California
92548,6,CA,California
92549,6,CA,California
92551,6,CA,California
92553,6,CA,California
92555,6,CA,California
92557,6,CA,California
92561,6,CA,California
92562,6,CA,California
92563,6,CA,California
92567,6,CA,California
92570,6,CA,California
92571,6,CA,California
92582,6,CA,California
92583,6,CA,California
92584,6,CA,California
92585,6,CA,California
92586,6,CA,California
92587,6,CA,California
92590,6,CA,California
92591,6,CA,California
92592,6,CA,California
92595,6,CA,California
92596,6,CA,California
92602,6,CA,California
92603,6,CA,California
92604,6,CA,California
92606,6,CA,California
92610,6,CA,California
92612,6,CA,California
92614,6,CA,California
92617,6,CA,California
92618,6,CA,California
92620,6,CA,California
92624,6,CA,California
92625,6,CA,California
92626,6,CA,California
92627,6,CA,California
92629,6,CA,California
92630,6,CA,California
92637,6,CA,California
92646,6,CA,California
92647,6,CA,California
92648,6,CA,California
92649,6,CA,California
92651,6,CA,California
92653,6,CA,California
92655,6,CA,California
92656,6,CA,California
92657,6,CA,California
92660,6,CA,California
92661,6,CA,California
92662,6,CA,California
92663,6,CA,California
92672,6,CA,California
92673,6,CA,California
92675,6,CA,California
92676,6,CA,California
92677,6,CA,California
92678,6,CA,California
92679,6,CA,California
92683,6,CA,California
92688,6,CA,California
92691,6,CA,California
92692,6,CA,California
92694,6,CA,California
92701,6,CA,California
92703,6,CA,California
92704,6,CA,California
92705,6,CA,California
92706,6,CA,California
92707,6,CA,California
92708,6,CA,California
92780,6,CA,California
92782,6,CA,California
92801,6,CA,California
92802,6,CA,California
92804,6,CA,California
92805,6,CA,California
92806,6,CA,California
92807,6,CA,California
92808,6,CA,California
92821,6,CA,California
92823,6,CA,California
92831,6,CA,California
92832,6,CA,California
92833,6,CA,California
92835,6,CA,California
92840,6,CA,California
92841,6,CA,California
92843,6,CA,California
92844,6,CA,California
92845,6,CA,California
92860,6,CA,California
92861,6,CA,California
92865,6,CA,California
92866,6,CA,California
92867,6,CA,California
92868,6,CA,California
92869,6,CA,California
92870,6,CA,California
92879,6,CA,California
92880,6,CA,California
92881,6,CA,California
92882,6,CA,California
92883,6,CA,California
92886,6,CA,California
92887,6,CA,California
93001,6,CA,California
93003,6,CA,California
93004,6,CA,California
93010,6,CA,California
93012,6,CA,California
93013,6,CA,California
93015,6,CA,California
93021,6,CA,California
93022,6,CA,California
93023,6,CA,California
93030,6,CA,California
93033,6,CA,California
93035,6,CA,California
93036,6,CA,California
93040,6,CA,California
93041,6,CA,California
93042,6,CA,California
93043,6,CA,California
93060,6,CA,California
93063,6,CA,California
93064,6,CA,California
93065,6,CA,California
93066,6,CA,California
93067,6,CA,California
93101,6,CA,California
93103,6,CA,California
93105,6,CA,California
93108,6,CA,California
93109,6,CA,California
93110,6,CA,California
93111,6,CA,California
93117,6,CA,California
93201,6,CA,California
93202,6,CA,California
93203,6,CA,California
93204,6,CA,California
93205,6,CA,California
93206,6,CA,California
93207,6,CA,California
93208,6,CA,California
93210,6,CA,California
93212,6,CA,California
93215,6,CA,California
93218,6,CA,California
93219,6,CA,California
93220,6,CA,California
93221,6,CA,California
93222,6,CA,California
93223,6,CA,California
93224,6,CA,California
93225,6,CA,California
93226,6,CA,California
93230,6,CA,California
93234,6,CA,California
93235,6,CA,California
93238,6,CA,California
93239,6,CA,California
93240,6,CA,California
93241,6,CA,California
93242,6,CA,California
93243,6,CA,California
93244,6,CA,California
93245,6,CA,California
93247,6,CA,California
93249,6,CA,California
93250,6,CA,California
93251,6,CA,California
93252,6,CA,California
93254,6,CA,California
93255,6,CA,California
93256,6,CA,California
93257,6,CA,California
93258,6,CA,California
93260,6,CA,California
93261,6,CA,California
93262,6,CA,California
93263,6,CA,California
93265,6,CA,California
93266,6,CA,California
93267,6,CA,California
93268,6,CA,California
93270,6,CA,California
93271,6,CA,California
93272,6,CA,California
93274,6,CA,California
93276,6,CA,California
93277,6,CA,California
93280,6,CA,California
93283,6,CA,California
93285,6,CA,California
93286,6,CA,California
93287,6,CA,California
93291,6,CA,California
93292,6,CA,California
93301,6,CA,California
93304,6,CA,California
93305,6,CA,California
93306,6,CA,California
93307,6,CA,California
93308,6,CA,California
93309,6,CA,California
93311,6,CA,California
93312,6,CA,California
93313,6,CA,California
93314,6,CA,California
93401,6,CA,California
93402,6,CA,California
93405,6,CA,California
93410,6,CA,California
93420,6,CA,California
93422,6,CA,California
93424,6,CA,California
93426,6,CA,California
93427,6,CA,California
93428,6,CA,California
93429,6,CA,California
93430,6,CA,California
93432,6,CA,California
93433,6,CA,California
93434,6,CA,California
93436,6,CA,California
93437,6,CA,California
93440,6,CA,California
93441,6,CA,California
93442,6,CA,California
93444,6,CA,California
93445,6,CA,California
93446,6,CA,California
93449,6,CA,California
93450,6,CA,California
93451,6,CA,California
93452,6,CA,California
93453,6,CA,California
93454,6,CA,California
93455,6,CA,California
93458,6,CA,California
93460,6,CA,California
93461,6,CA,California
93463,6,CA,California
93465,6,CA,California
93501,6,CA,California
93505,6,CA,California
93510,6,CA,California
93512,6,CA,California
93513,6,CA,California
93514,6,CA,California
93516,6,CA,California
93517,6,CA,California
93518,6,CA,California
93519,6,CA,California
93522,6,CA,California
93523,6,CA,California
93524,6,CA,California
93526,6,CA,California
93527,6,CA,California
93528,6,CA,California
93529,6,CA,California
93530,6,CA,California
93531,6,CA,California
93532,6,CA,California
93534,6,CA,California
93535,6,CA,California
93536,6,CA,California
93541,6,CA,California
93543,6,CA,California
93544,6,CA,California
93545,6,CA,California
93546,6,CA,California
93549,6,CA,California
93550,6,CA,California
93551,6,CA,California
93552,6,CA,California
93553,6,CA,California
93554,6,CA,California
93555,6,CA,California
93558,6,CA,California
93560,6,CA,California
93561,6,CA,California
93562,6,CA,California
93563,6,CA,California
93591,6,CA,California
93592,6,CA,California
93601,6,CA,California
93602,6,CA,California
93603,6,CA,California
93604,6,CA,California
93605,6,CA,California
93606,6,CA,California
93608,6,CA,California
93609,6,CA,California
93610,6,CA,California
93611,6,CA,California
93612,6,CA,California
93614,6,CA,California
93615,6,CA,California
93616,6,CA,California
93618,6,CA,California
93619,6,CA,California
93620,6,CA,California
93621,6,CA,California
93622,6,CA,California
93623,6,CA,California
93624,6,CA,California
93625,6,CA,California
93626,6,CA,California
93627,6,CA,California
93628,6,CA,California
93630,6,CA,California
93631,6,CA,California
93633,6,CA,California
93634,6,CA,California
93635,6,CA,California
93636,6,CA,California
93637,6,CA,California
93638,6,CA,California
93640,6,CA,California
93641,6,CA,California
93643,6,CA,California
93644,6,CA,California
93645,6,CA,California
93646,6,CA,California
93647,6,CA,California
93648,6,CA,California
93650,6,CA,California
93651,6,CA,California
93652,6,CA,California
93653,6,CA,California
93654,6,CA,California
93656,6,CA,California
93657,6,CA,California
93660,6,CA,California
93662,6,CA,California
93664,6,CA,California
93665,6,CA,California
93666,6,CA,California
93667,6,CA,California
93668,6,CA,California
93669,6,CA,California
93673,6,CA,California
93675,6,CA,California
93701,6,CA,California
93702,6,CA,California
93703,6,CA,California
93704,6,CA,California
93705,6,CA,California
93706,6,CA,California
93710,6,CA,California
93711,6,CA,California
93720,6,CA,California
93721,6,CA,California
93722,6,CA,California
93723,6,CA,California
93725,6,CA,California
93726,6,CA,California
93727,6,CA,California
93728,6,CA,California
93730,6,CA,California
93901,6,CA,California
93905,6,CA,California
93906,6,CA,California
93907,6,CA,California
93908,6,CA,California
93920,6,CA,California
93921,6,CA,California
93923,6,CA,California
93924,6,CA,California
93925,6,CA,California
93926,6,CA,California
93927,6,CA,California
93928,6,CA,California
93930,6,CA,California
93932,6,CA,California
93933,6,CA,California
93940,6,CA,California
93943,6,CA,California
93950,6,CA,California
93953,6,CA,California
93954,6,CA,California
93955,6,CA,California
93960,6,CA,California
93962,6,CA,California
94002,6,CA,California
94005,6,CA,California
94010,6,CA,California
94014,6,CA,California
94015,6,CA,California
94019,6,CA,California
94020,6,CA,California
94021,6,CA,California
94022,6,CA,California
94024,6,CA,California
94025,6,CA,California
94027,6,CA,California
94028,6,CA,California
94030,6,CA,California
94037,6,CA,California
94038,6,CA,California
94040,6,CA,California
94041,6,CA,California
94043,6,CA,California
94044,6,CA,California
94060,6,CA,California
94061,6,CA,California
94062,6,CA,California
94063,6,CA,California
94065,6,CA,California
94066,6,CA,California
94070,6,CA,California
94074,6,CA,California
94080,6,CA,California
94085,6,CA,California
94086,6,CA,California
94087,6,CA,California
94089,6,CA,California
94102,6,CA,California
94103,6,CA,California
94104,6,CA,California
94105,6,CA,California
94107,6,CA,California
94108,6,CA,California
94109,6,CA,California
94110,6,CA,California
94111,6,CA,California
94112,6,CA,California
94114,6,CA,California
94115,6,CA,California
94116,6,CA,California
94117,6,CA,California
94118,6,CA,California
94121,6,CA,California
94122,6,CA,California
94123,6,CA,California
94124,6,CA,California
94127,6,CA,California
94128,6,CA,California
94129,6,CA,California
94130,6,CA,California
94131,6,CA,California
94132,6,CA,California
94133,6,CA,California
94134,6,CA,California
94158,6,CA,California
94301,6,CA,California
94303,6,CA,California
94304,6,CA,California
94305,6,CA,California
94306,6,CA,California
94401,6,CA,California
94402,6,CA,California
94403,6,CA,California
94404,6,CA,California
94501,6,CA,California
94502,6,CA,California
94503,6,CA,California
94505,6,CA,California
94506,6,CA,California
94507,6,CA,California
94508,6,CA,California
94509,6,CA,California
94510,6,CA,California
94511,6,CA,California
94512,6,CA,California
94513,6,CA,California
94514,6,CA,California
94515,6,CA,California
94516,6,CA,California
94517,6,CA,California
94518,6,CA,California
94519,6,CA,California
94520,6,CA,California
94521,6,CA,California
94523,6,CA,California
94525,6,CA,California
94526,6,CA,California
94528,6,CA,California
94530,6,CA,California
94531,6,CA,California
94533,6,CA,California
94534,6,CA,California
94535,6,CA,California
94536,6,CA,California
94538,6,CA,California
94539,6,CA,California
94541,6,CA,California
94542,6,CA,California
94544,6,CA,California
94545,6,CA,California
94546,6,CA,California
94547,6,CA,California
94548,6,CA,California
94549,6,CA,California
94550,6,CA,California
94551,6,CA,California
94552,6,CA,California
94553,6,CA,California
94555,6,CA,California
94556,6,CA,California
94558,6,CA,California
94559,6,CA,California
94560,6,CA,California
94561,6,CA,California
94563,6,CA,California
94564,6,CA,California
94565,6,CA,California
94566,6,CA,California
94567,6,CA,California
94568,6,CA,California
94569,6,CA,California
94571,6,CA,California
94572,6,CA,California
94573,6,CA,California
94574,6,CA,California
94575,6,CA,California
94576,6,CA,California
94577,6,CA,California
94578,6,CA,California
94579,6,CA,California
94580,6,CA,California
94582,6,CA,California
94583,6,CA,California
94585,6,CA,California
94586,6,CA,California
94587,6,CA,California
94588,6,CA,California
94589,6,CA,California
94590,6,CA,California
94591,6,CA,California
94592,6,CA,California
94595,6,CA,California
94596,6,CA,California
94597,6,CA,California
94598,6,CA,California
94599,6,CA,California
94601,6,CA,California
94602,6,CA,California
94603,6,CA,California
94605,6,CA,California
94606,6,CA,California
94607,6,CA,California
94608,6,CA,California
94609,6,CA,California
94610,6,CA,California
94611,6,CA,California
94612,6,CA,California
94613,6,CA,California
94618,6,CA,California
94619,6,CA,California
94621,6,CA,California
94702,6,CA,California
94703,6,CA,California
94704,6,CA,California
94705,6,CA,California
94706,6,CA,California
94707,6,CA,California
94708,6,CA,California
94709,6,CA,California
94710,6,CA,California
94720,6,CA,California
94801,6,CA,California
94803,6,CA,California
94804,6,CA,California
94805,6,CA,California
94806,6,CA,California
94850,6,CA,California
94901,6,CA,California
94903,6,CA,California
94904,6,CA,California
94920,6,CA,California
94922,6,CA,California
94923,6,CA,California
94924,6,CA,California
94925,6,CA,California
94928,6,CA,California
94929,6,CA,California
94930,6,CA,California
94931,6,CA,California
94933,6,CA,California
94937,6,CA,California
94938,6,CA,California
94939,6,CA,California
94940,6,CA,California
94941,6,CA,California
94945,6,CA,California
94946,6,CA,California
94947,6,CA,California
94949,6,CA,California
94950,6,CA,California
94951,6,CA,California
94952,6,CA,California
94954,6,CA,California
94956,6,CA,California
94957,6,CA,California
94960,6,CA,California
94963,6,CA,California
94964,6,CA,California
94965,6,CA,California
94970,6,CA,California
94971,6,CA,California
94972,6,CA,California
94973,6,CA,California
95002,6,CA,California
95003,6,CA,California
95004,6,CA,California
95005,6,CA,California
95006,6,CA,California
95007,6,CA,California
95008,6,CA,California
95010,6,CA,California
95012,6,CA,California
95013,6,CA,California
95014,6,CA,California
95017,6,CA,California
95018,6,CA,California
95019,6,CA,California
95020,6,CA,California
95023,6,CA,California
95030,6,CA,California
95032,6,CA,California
95033,6,CA,California
95035,6,CA,California
95037,6,CA,California
95039,6,CA,California
95041,6,CA,California
95043,6,CA,California
95045,6,CA,California
95046,6,CA,California
95050,6,CA,California
95051,6,CA,California
95053,6,CA,California
95054,6,CA,California
95060,6,CA,California
95062,6,CA,California
95064,6,CA,California
95065,6,CA,California
95066,6,CA,California
95070,6,CA,California
95073,6,CA,California
95075,6,CA,California
95076,6,CA,California
95110,6,CA,California
95111,6,CA,California
95112,6,CA,California
95113,6,CA,California
95116,6,CA,California
95117,6,CA,California
95118,6,CA,California
95119,6,CA,California
95120,6,CA,California
95121,6,CA,California
95122,6,CA,California
95123,6,CA,California
95124,6,CA,California
95125,6,CA,California
95126,6,CA,California
